airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration
Indigo,6E-5308,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.17
Indigo,6E-2103,Mumbai,Evening,one,Late_Night,Kolkata,Economy,7.33
Indigo,6E-945,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.5
SpiceJet,SG-487,Mumbai,Evening,zero,Night,Kolkata,Economy,2.58
SpiceJet,SG-241,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.75
AirAsia,I5-767,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.92
Air_India,AI-669,Mumbai,Morning,one,Afternoon,Kolkata,Economy,4.0
Indigo,6E-6088,Mumbai,Night,zero,Night,Kolkata,Economy,2.58
Indigo,6E-6014,Mumbai,Early_Morning,zero,Morning,Kolkata,Economy,2.67
Indigo,6E-5343,Mumbai,Morning,zero,Afternoon,Kolkata,Economy,2.67
Indigo,6E-395,Mumbai,Evening,zero,Evening,Kolkata,Economy,2.67
Indigo,6E-6086,Mumbai,Evening,zero,Night,Kolkata,Economy,2.75
GO_FIRST,G8-520,Mumbai,Night,zero,Night,Kolkata,Economy,2.83
Air_India,AI-442,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.92
Air_India,AI-867,Mumbai,Night,one,Morning,Kolkata,Economy,13.58
Air_India,AI-888,Mumbai,Evening,one,Morning,Kolkata,Economy,16.08
Air_India,AI-660,Mumbai,Evening,one,Morning,Kolkata,Economy,17.08
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Kolkata,Economy,19.08
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,19.67
Air_India,AI-671,Mumbai,Morning,two_or_more,Morning,Kolkata,Economy,23.08
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,26.75
GO_FIRST,G8-383,Mumbai,Afternoon,one,Night,Kolkata,Economy,7.67
SpiceJet,SG-634,Mumbai,Night,one,Morning,Kolkata,Economy,10.83
SpiceJet,SG-415,Mumbai,Night,one,Morning,Kolkata,Economy,12.0
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,17.58
Air_India,AI-607,Mumbai,Evening,one,Afternoon,Kolkata,Economy,20.75
Indigo,6E-821,Mumbai,Evening,one,Night,Kolkata,Economy,5.17
Indigo,6E-168,Mumbai,Morning,one,Evening,Kolkata,Economy,5.75
Indigo,6E-818,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,6.25
Indigo,6E-461,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.08
Indigo,6E-5307,Mumbai,Morning,one,Evening,Kolkata,Economy,7.25
Indigo,6E-5017,Mumbai,Morning,one,Evening,Kolkata,Economy,7.42
SpiceJet,SG-634,Mumbai,Night,one,Night,Kolkata,Economy,23.08
SpiceJet,SG-415,Mumbai,Night,one,Night,Kolkata,Economy,24.25
GO_FIRST,G8-397,Mumbai,Evening,one,Night,Kolkata,Economy,5.33
GO_FIRST,G8-306,Mumbai,Morning,one,Night,Kolkata,Economy,10.83
SpiceJet,SG-251,Mumbai,Evening,one,Morning,Kolkata,Economy,13.5
GO_FIRST,G8-363,Mumbai,Night,one,Morning,Kolkata,Economy,10.08
GO_FIRST,G8-364,Mumbai,Evening,one,Morning,Kolkata,Economy,13.25
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.58
Vistara,UK-958,Mumbai,Afternoon,one,Morning,Kolkata,Economy,19.92
Vistara,UK-960,Mumbai,Morning,one,Morning,Kolkata,Economy,20.42
GO_FIRST,G8-390,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,5.58
GO_FIRST,G8-2607,Mumbai,Evening,one,Night,Kolkata,Economy,5.75
GO_FIRST,G8-2508,Mumbai,Night,one,Early_Morning,Kolkata,Economy,7.92
GO_FIRST,G8-345,Mumbai,Night,one,Early_Morning,Kolkata,Economy,8.83
GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Kolkata,Economy,9.83
GO_FIRST,G8-341,Mumbai,Night,one,Early_Morning,Kolkata,Economy,11.17
GO_FIRST,G8-321,Mumbai,Afternoon,one,Night,Kolkata,Economy,11.5
GO_FIRST,G8-339,Mumbai,Evening,one,Early_Morning,Kolkata,Economy,12.75
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Kolkata,Economy,13.5
SpiceJet,SG-8179,Mumbai,Night,one,Morning,Kolkata,Economy,11.58
SpiceJet,SG-8179,Mumbai,Night,one,Morning,Kolkata,Economy,15.17
SpiceJet,SG-8179,Mumbai,Night,one,Night,Kolkata,Economy,24.0
SpiceJet,SG-8158,Mumbai,Evening,one,Morning,Kolkata,Economy,12.58
SpiceJet,SG-8158,Mumbai,Evening,one,Morning,Kolkata,Economy,16.17
SpiceJet,SG-8158,Mumbai,Evening,one,Night,Kolkata,Economy,25.0
Air_India,AI-673,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,10.67
GO_FIRST,G8-327,Mumbai,Morning,one,Night,Kolkata,Economy,15.58
Air_India,AI-631,Mumbai,Evening,two_or_more,Morning,Kolkata,Economy,15.67
Indigo,6E-5501,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.92
Vistara,UK-910,Mumbai,Evening,one,Morning,Kolkata,Economy,14.75
SpiceJet,SG-8702,Mumbai,Morning,one,Night,Kolkata,Economy,10.25
SpiceJet,SG-8152,Mumbai,Early_Morning,one,Night,Kolkata,Economy,13.17
GO_FIRST,G8-349,Mumbai,Morning,one,Afternoon,Kolkata,Economy,5.5
Air_India,AI-631,Mumbai,Evening,two_or_more,Morning,Kolkata,Economy,13.58
Air_India,AI-631,Mumbai,Evening,two_or_more,Afternoon,Kolkata,Economy,19.08
Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Kolkata,Economy,23.75
Indigo,6E-354,Mumbai,Afternoon,one,Evening,Kolkata,Economy,6.75
Indigo,6E-627,Mumbai,Afternoon,one,Night,Kolkata,Economy,6.5
SpiceJet,SG-163,Mumbai,Afternoon,one,Morning,Kolkata,Economy,22.0
SpiceJet,SG-163,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,25.67
SpiceJet,SG-3248,Mumbai,Afternoon,one,Afternoon,Kolkata,Economy,23.92
Air_India,AI-623,Mumbai,Night,one,Afternoon,Kolkata,Economy,18.75
Air_India,AI-619,Mumbai,Evening,one,Afternoon,Kolkata,Economy,20.58
Air_India,AI-603,Mumbai,Early_Morning,one,Afternoon,Kolkata,Economy,7.33
Air_India,AI-607,Mumbai,Evening,one,Morning,Kolkata,Economy,15.58
Air_India,AI-603,Mumbai,Early_Morning,one,Morning,Kolkata,Economy,26.17
Air_India,AI-888,Mumbai,Evening,one,Afternoon,Kolkata,Economy,21.0
Air_India,AI-660,Mumbai,Evening,one,Afternoon,Kolkata,Economy,22.0
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Kolkata,Economy,16.67
Air_India,AI-809,Mumbai,Morning,one,Morning,Kolkata,Economy,25.08
Air_India,AI-631,Mumbai,Evening,two_or_more,Morning,Kolkata,Economy,15.5
Air_India,AI-637,Mumbai,Evening,two_or_more,Morning,Kolkata,Economy,17.33
Air_India,AI-631,Mumbai,Evening,two_or_more,Morning,Kolkata,Economy,13.42
Air_India,AI-637,Mumbai,Evening,two_or_more,Morning,Kolkata,Economy,15.25
Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Kolkata,Economy,23.58
Air_India,AI-637,Mumbai,Evening,two_or_more,Evening,Kolkata,Economy,25.42
Air_India,AI-639,Mumbai,Morning,one,Afternoon,Kolkata,Economy,28.0
Air_India,AI-637,Mumbai,Evening,two_or_more,Afternoon,Kolkata,Economy,20.75
Air_India,AI-637,Mumbai,Evening,two_or_more,Night,Kolkata,Economy,28.58
Air_India,AI-631,Mumbai,Evening,two_or_more,Night,Kolkata,Economy,26.92
Air_India,AI-649,Mumbai,Early_Morning,one,Evening,Kolkata,Economy,11.33
Indigo,6E-5208,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.42
Indigo,6E-5217,Mumbai,Evening,zero,Evening,Hyderabad,Economy,1.33
Vistara,UK-875,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.58
Indigo,6E-5371,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.5
Indigo,6E-354,Mumbai,Afternoon,zero,Afternoon,Hyderabad,Economy,1.33
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,13.0
Air_India,AI-867,Mumbai,Night,one,Morning,Hyderabad,Economy,14.42
Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Economy,15.5
Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.33
Air_India,AI-888,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.92
Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Economy,17.75
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,18.92
Air_India,AI-442,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,20.33
Air_India,AI-867,Mumbai,Night,one,Night,Hyderabad,Economy,26.08
Indigo,6E-5312,Mumbai,Morning,zero,Afternoon,Hyderabad,Economy,1.33
Air_India,AI-867,Mumbai,Night,one,Evening,Hyderabad,Economy,21.83
Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.33
Air_India,AI-660,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.17
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,27.75
Air_India,AI-639,Mumbai,Morning,one,Early_Morning,Hyderabad,Economy,22.33
Air_India,AI-867,Mumbai,Night,one,Evening,Hyderabad,Economy,21.5
Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.0
Air_India,AI-660,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.83
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,27.42
Vistara,UK-910,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,19.0
Vistara,UK-958,Mumbai,Afternoon,one,Afternoon,Hyderabad,Economy,24.17
Vistara,UK-960,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,24.67
Vistara,UK-940,Mumbai,Evening,one,Morning,Hyderabad,Economy,13.92
Vistara,UK-910,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.08
Vistara,UK-940,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,16.83
Vistara,UK-958,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,21.25
Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Economy,21.25
Vistara,UK-960,Mumbai,Morning,one,Morning,Hyderabad,Economy,21.75
Vistara,UK-910,Mumbai,Evening,one,Evening,Hyderabad,Economy,23.42
Vistara,UK-940,Mumbai,Evening,one,Night,Hyderabad,Economy,27.17
Air_India,AI-631,Mumbai,Evening,two_or_more,Night,Hyderabad,Economy,28.25
Indigo,6E-5209,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.33
Indigo,6E-5359,Mumbai,Early_Morning,zero,Morning,Hyderabad,Economy,1.67
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,19.0
Vistara,UK-944,Mumbai,Afternoon,one,Afternoon,Hyderabad,Economy,21.92
Vistara,UK-944,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,26.33
Air_India,AI-631,Mumbai,Evening,two_or_more,Evening,Hyderabad,Economy,24.0
Air_India,AI-660,Mumbai,Evening,one,Early_Morning,Hyderabad,Economy,13.67
Air_India,AI-442,Mumbai,Afternoon,one,Early_Morning,Hyderabad,Economy,16.25
Air_India,AI-867,Mumbai,Night,one,Evening,Hyderabad,Economy,20.08
Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Economy,22.58
Air_India,AI-660,Mumbai,Evening,one,Evening,Hyderabad,Economy,23.42
Air_India,AI-442,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,26.0
Vistara,UK-910,Mumbai,Evening,one,Night,Hyderabad,Economy,5.33
Vistara,UK-940,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.17
Vistara,UK-958,Mumbai,Afternoon,one,Night,Hyderabad,Economy,10.5
Vistara,UK-960,Mumbai,Morning,one,Night,Hyderabad,Economy,11.0
Vistara,UK-996,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,18.08
Indigo,6E-6809,Mumbai,Evening,one,Night,Hyderabad,Economy,5.67
Indigo,6E-6809,Mumbai,Evening,one,Late_Night,Hyderabad,Economy,8.33
Vistara,UK-996,Mumbai,Evening,one,Morning,Hyderabad,Economy,15.17
Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Economy,22.5
Vistara,UK-944,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.25
Air_India,AI-669,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,24.42
Air_India,AI-639,Mumbai,Morning,one,Night,Hyderabad,Economy,10.75
Vistara,UK-996,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.42
Vistara,UK-863,Mumbai,Morning,two_or_more,Night,Hyderabad,Economy,37.83
Vistara,UK-988,Mumbai,Night,one,Afternoon,Hyderabad,Economy,15.67
Vistara,UK-988,Mumbai,Night,one,Morning,Hyderabad,Economy,12.75
Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Economy,20.08
Air_India,AI-442,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.0
Vistara,UK-988,Mumbai,Night,one,Evening,Hyderabad,Economy,23.0
Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Economy,6.58
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Night,Hyderabad,Economy,10.67
Vistara,UK-994,Mumbai,Morning,one,Night,Hyderabad,Economy,12.5
Vistara,UK-852,Mumbai,Afternoon,two_or_more,Night,Hyderabad,Economy,10.75
Indigo,6E-932,Mumbai,Morning,one,Evening,Hyderabad,Economy,8.67
Air_India,AI-619,Mumbai,Night,zero,Night,Hyderabad,Economy,1.33
Air_India,AI-639,Mumbai,Morning,one,Evening,Hyderabad,Economy,9.5
Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,Economy,5.58
Air_India,AI-809,Mumbai,Morning,one,Night,Hyderabad,Economy,13.0
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,15.58
Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.5
Air_India,AI-660,Mumbai,Evening,one,Morning,Hyderabad,Economy,17.92
Air_India,AI-809,Mumbai,Morning,one,Morning,Hyderabad,Economy,23.92
Air_India,AI-809,Mumbai,Morning,one,Morning,Hyderabad,Economy,25.33
Air_India,AI-660,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.33
Air_India,AI-806,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,26.5
Air_India,AI-806,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,27.92
Air_India,AI-683,Mumbai,Night,one,Night,Hyderabad,Economy,24.08
Air_India,AI-683,Mumbai,Night,one,Afternoon,Hyderabad,Economy,17.75
Air_India,AI-9657,Mumbai,Evening,one,Night,Hyderabad,Economy,26.0
Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Economy,8.75
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,11.33
Air_India,AI-9657,Mumbai,Evening,one,Afternoon,Hyderabad,Economy,19.67
Vistara,UK-988,Mumbai,Night,one,Night,Hyderabad,Economy,26.0
GO_FIRST,G8-371,Mumbai,Evening,one,Late_Night,Hyderabad,Economy,7.83
GO_FIRST,G8-382,Mumbai,Afternoon,one,Late_Night,Hyderabad,Economy,8.83
Air_India,AI-867,Mumbai,Night,one,Night,Hyderabad,Economy,23.33
Air_India,AI-888,Mumbai,Evening,one,Night,Hyderabad,Economy,25.83
Air_India,AI-660,Mumbai,Evening,one,Night,Hyderabad,Economy,26.83
Air_India,AI-442,Mumbai,Afternoon,one,Night,Hyderabad,Economy,29.25
Air_India,AI-809,Mumbai,Morning,one,Night,Hyderabad,Economy,34.25
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,36.83
Vistara,UK-970,Mumbai,Morning,one,Night,Hyderabad,Economy,14.17
Vistara,UK-970,Mumbai,Morning,one,Morning,Hyderabad,Economy,24.92
Vistara,UK-928,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,5.58
Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Economy,8.25
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,10.0
Vistara,UK-928,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,15.92
Vistara,UK-928,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,26.67
GO_FIRST,G8-319,Mumbai,Morning,one,Night,Hyderabad,Economy,12.75
GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.83
GO_FIRST,G8-329,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,15.83
Indigo,6E-711,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,5.0
Indigo,6E-179,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.58
Indigo,6E-711,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.5
Vistara,UK-994,Mumbai,Morning,one,Morning,Hyderabad,Economy,23.25
Vistara,UK-994,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,26.17
Vistara,UK-910,Mumbai,Evening,one,Evening,Hyderabad,Economy,26.33
Indigo,6E-179,Mumbai,Morning,one,Afternoon,Hyderabad,Economy,4.25
Air_India,AI-685,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,16.0
Air_India,AI-651,Mumbai,Morning,one,Evening,Hyderabad,Economy,7.75
Air_India,AI-660,Mumbai,Evening,one,Early_Morning,Hyderabad,Economy,13.83
Vistara,UK-970,Mumbai,Morning,one,Evening,Hyderabad,Economy,11.17
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Morning,Hyderabad,Economy,21.42
Vistara,UK-960,Mumbai,Morning,one,Evening,Hyderabad,Economy,8.0
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.92
Vistara,UK-944,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,5.25
Vistara,UK-958,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,7.5
Vistara,UK-994,Mumbai,Morning,one,Evening,Hyderabad,Economy,9.5
GO_FIRST,G8-390,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,9.67
GO_FIRST,G8-331,Mumbai,Morning,one,Late_Night,Hyderabad,Economy,12.67
Vistara,UK-613,Mumbai,Afternoon,two_or_more,Evening,Hyderabad,Economy,7.67
GO_FIRST,G8-520,Mumbai,Night,one,Morning,Hyderabad,Economy,13.67
Vistara,UK-852,Mumbai,Afternoon,two_or_more,Morning,Hyderabad,Economy,21.5
Vistara,UK-852,Mumbai,Afternoon,two_or_more,Evening,Hyderabad,Economy,7.75
Vistara,UK-841,Mumbai,Morning,two_or_more,Night,Hyderabad,Economy,11.5
Vistara,UK-877,Mumbai,Morning,zero,Afternoon,Hyderabad,Economy,1.5
GO_FIRST,G8-575,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,4.92
GO_FIRST,G8-371,Mumbai,Evening,one,Night,Hyderabad,Economy,7.0
Air_India,AI-687,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.58
Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Economy,9.33
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.25
Air_India,AI-809,Mumbai,Morning,one,Night,Hyderabad,Economy,13.58
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,16.5
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,18.5
Air_India,AI-687,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,19.92
Air_India,AI-809,Mumbai,Morning,one,Morning,Hyderabad,Economy,24.5
Air_India,AI-809,Mumbai,Morning,one,Morning,Hyderabad,Economy,25.92
GO_FIRST,G8-382,Mumbai,Afternoon,one,Night,Hyderabad,Economy,8.0
Indigo,6E-5202,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,3.42
Air_India,AI-663,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.67
Air_India,AI-685,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,9.67
Air_India,AI-687,Mumbai,Afternoon,one,Night,Hyderabad,Economy,28.83
GO_FIRST,G8-331,Mumbai,Morning,one,Night,Hyderabad,Economy,11.83
Air_India,AI-867,Mumbai,Night,one,Evening,Hyderabad,Economy,21.75
Air_India,AI-888,Mumbai,Evening,one,Evening,Hyderabad,Economy,24.25
Air_India,AI-660,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.25
Air_India,AI-660,Mumbai,Evening,one,Evening,Hyderabad,Economy,23.58
Air_India,AI-687,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,25.58
Air_India,AI-809,Mumbai,Morning,one,Evening,Hyderabad,Economy,31.58
Vistara,UK-655,Mumbai,Morning,two_or_more,Night,Hyderabad,Economy,11.42
Air_India,AI-774,Mumbai,Night,one,Night,Hyderabad,Economy,24.33
GO_FIRST,G8-2440,Mumbai,Morning,one,Night,Hyderabad,Economy,14.33
Air_India,AI-671,Mumbai,Morning,one,Morning,Hyderabad,Economy,24.92
Vistara,UK-655,Mumbai,Morning,two_or_more,Evening,Hyderabad,Economy,8.42
AirAsia,I5-942,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,4.67
AirAsia,I5-620,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,14.5
GO_FIRST,G8-391,Mumbai,Afternoon,one,Night,Hyderabad,Economy,9.17
GO_FIRST,G8-327,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,14.67
Air_India,AI-687,Mumbai,Afternoon,one,Evening,Hyderabad,Economy,27.33
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,27.42
Air_India,AI-635,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,28.83
Air_India,AI-9919,Mumbai,Evening,one,Night,Hyderabad,Economy,27.08
Vistara,UK-865,Mumbai,Evening,one,Morning,Hyderabad,Economy,13.92
Vistara,UK-853,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,17.08
Vistara,UK-863,Mumbai,Morning,one,Morning,Hyderabad,Economy,24.0
Vistara,UK-865,Mumbai,Evening,one,Night,Hyderabad,Economy,25.75
Vistara,UK-851,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,26.08
Air_India,AI-607,Mumbai,Evening,one,Early_Morning,Hyderabad,Economy,15.08
Vistara,UK-651,Mumbai,Evening,one,Evening,Hyderabad,Economy,25.42
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.17
Vistara,UK-944,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,18.42
Vistara,UK-958,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,20.67
Air_India,AI-675,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,15.08
Vistara,UK-873,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.5
Indigo,6E-6818,Mumbai,Evening,zero,Night,Hyderabad,Economy,1.33
Air_India,AI-867,Mumbai,Night,one,Night,Hyderabad,Economy,23.08
Air_India,AI-888,Mumbai,Evening,one,Night,Hyderabad,Economy,25.58
Air_India,AI-9919,Mumbai,Evening,one,Night,Hyderabad,Economy,26.58
Vistara,UK-853,Mumbai,Afternoon,one,Night,Hyderabad,Economy,4.92
Vistara,UK-863,Mumbai,Morning,one,Night,Hyderabad,Economy,11.83
Vistara,UK-857,Mumbai,Night,one,Morning,Hyderabad,Economy,12.08
Vistara,UK-851,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.92
Vistara,UK-845,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,14.92
Vistara,UK-849,Mumbai,Evening,one,Morning,Hyderabad,Economy,15.58
Vistara,UK-857,Mumbai,Night,one,Night,Hyderabad,Economy,23.92
Air_India,AI-607,Mumbai,Evening,one,Evening,Hyderabad,Economy,26.25
Air_India,AI-607,Mumbai,Evening,one,Evening,Hyderabad,Economy,27.0
Vistara,UK-930,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,5.08
Vistara,UK-928,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,6.08
Vistara,UK-954,Mumbai,Early_Morning,one,Afternoon,Hyderabad,Economy,6.58
Vistara,UK-902,Mumbai,Afternoon,one,Night,Hyderabad,Economy,7.17
Vistara,UK-986,Mumbai,Night,one,Morning,Hyderabad,Economy,10.92
Vistara,UK-950,Mumbai,Night,one,Morning,Hyderabad,Economy,11.75
Vistara,UK-930,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,15.42
Vistara,UK-928,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,16.42
Vistara,UK-954,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,16.92
Vistara,UK-902,Mumbai,Afternoon,one,Morning,Hyderabad,Economy,17.92
Vistara,UK-950,Mumbai,Night,one,Evening,Hyderabad,Economy,22.0
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,9.5
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,10.5
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,11.0
Vistara,UK-986,Mumbai,Night,one,Afternoon,Hyderabad,Economy,13.83
Air_India,AI-570,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,4.58
Air_India,AI-867,Mumbai,Night,one,Night,Hyderabad,Economy,22.75
Vistara,UK-928,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,13.42
Vistara,UK-954,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,13.92
Vistara,UK-653,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,11.5
Indigo,6E-6123,Mumbai,Early_Morning,zero,Early_Morning,Hyderabad,Economy,1.33
GO_FIRST,G8-511,Mumbai,Early_Morning,one,Morning,Hyderabad,Economy,5.67
Air_India,AI-809,Mumbai,Morning,one,Night,Hyderabad,Economy,10.58
Air_India,AI-806,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,12.58
Air_India,AI-635,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,13.5
Air_India,AI-607,Mumbai,Evening,one,Morning,Hyderabad,Economy,16.08
Air_India,AI-639,Mumbai,Morning,one,Morning,Hyderabad,Economy,23.33
Air_India,AI-639,Mumbai,Morning,one,Evening,Hyderabad,Economy,10.25
Vistara,UK-930,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.42
Vistara,UK-986,Mumbai,Night,one,Evening,Hyderabad,Economy,21.17
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,12.33
Air_India,AI-864,Mumbai,Early_Morning,one,Night,Hyderabad,Economy,16.58
Vistara,UK-950,Mumbai,Night,one,Afternoon,Hyderabad,Economy,14.67
Air_India,AI-806,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,33.58
Air_India,AI-635,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,34.5
Air_India,AI-864,Mumbai,Early_Morning,one,Evening,Hyderabad,Economy,34.58
Air_India,AI-867,Mumbai,Night,one,Evening,Hyderabad,Economy,22.25
Air_India,AI-637,Mumbai,Evening,two_or_more,Morning,Hyderabad,Economy,15.92
Air_India,AI-637,Mumbai,Evening,two_or_more,Morning,Hyderabad,Economy,17.33
